version,wl,a0,T_coeff,S_coeff,a0_err,T_err,S_err,a0_raw,S_coeff_raw
3,2202,1924.17047684137,-0.336238527,0.114885,128.68106,0.010851,0.039165,1923.83125,0.114885
3,2204,1922.39275056971,-0.330410171,0.17695775,126.34786,0.009933,0.048894,1923.30143,0.174909
3,2206,1920.77630247155,-0.316874667,0.252771,125.322411,0.01305,0.040421,1922.21633,0.252771
3,2208,1919.64406778025,-0.323572014,0.339553,125.173774,0.009379,0.038168,1920.51122,0.339553
3,2210,1918.82389395267,-0.317284887,0.438537875,125.90195,0.01199,0.048772,1918.18612,0.442244
3,2212,1918.46442782839,-0.315250783,0.540114,125.590678,0.01137,0.044281,1916.59602,0.540114
3,2214,1918.70752428831,-0.312203651,0.6437695,125.413036,0.013705,0.049892,1917.68041,0.642082
3,2216,1919.53774489178,-0.312610207,0.750800000000001,124.232889,0.011832,0.046518,1920.16592,0.7508
3,2218,1921.28992613109,-0.315265889,0.85463675,122.812326,0.010427,0.039165,1922.82143,0.85542
3,2220,1923.6868577024,-0.314200941,0.955219,123.167611,0.011873,0.039165,1924.22122,0.955219
3,2222,1926.72365304088,-0.310662475,1.053872125,124.185556,0.011941,0.045708,1925.15245,1.05574
3,2224,1930.29932212512,-0.315747511,1.152646,124.53886,0.012258,0.025052,1929.58227,1.152646
3,2226,1934.19555235054,-0.321119426,1.2498235,124.649283,0.012555,0.033052,1934.52035,1.256543
3,2228,1938.60486194104,-0.322140639,1.336093,124.929412,0.010838,0.03573,1939.33843,1.336093
3,2230,1943.55679034984,-0.325793342,1.415522,124.530718,0.012103,0.050622,1944.63652,1.413714
3,2232,1949.06710745456,-0.328090765,1.491094,125.730085,0.014343,0.052731,1948.8046,1.491094
3,2234,1955.08301865563,-0.338158516,1.56154375,127.401809,0.013311,0.046534,1954.59668,1.555457
3,2236,1961.5998947006,-0.34261866,1.628016,128.60193,0.014245,0.04475,1960.8253,1.628016
3,2238,1968.79154443543,-0.346012895,1.68129,127.320107,0.010612,0.052502,1968.80891,1.68129
3,2240,1976.78725516087,-0.352797422,1.7376675,126.002928,0.011099,0.050863,1976.81753,1.74276
3,2242,1985.39343291796,-0.363036289,1.793141,124.143205,0.012572,0.038168,1985.20978,1.793141
3,2244,1994.45797076772,-0.37381925,1.84653575,123.140616,0.013705,0.038168,1994.91356,1.853888
3,2246,2004.14825363305,-0.383515151,1.893181,121.873424,0.013729,0.050863,2005.01753,1.893181
3,2248,2014.44341752597,-0.389522529,1.940308125,121.101208,0.01306,0.049892,2014.77149,1.938018
3,2250,2025.31484664477,-0.401424298,1.995149,119.918869,0.014042,0.032071,2024.81545,1.995149
3,2252,2036.91963801815,-0.41099021,2.053003,118.318695,0.014792,0.036159,2035.15486,2.053003
3,2254,2049.26772017219,-0.422835832,2.103053375,117.616641,0.010737,0.038168,2049.44753,2.099769
3,2256,2062.32617089351,-0.435660409,2.151356,118.087533,0.010802,0.044281,2063.7205,2.151356
3,2258,2076.36471350999,-0.449252016,2.196072375,121.114293,0.012657,0.039595,2076.18619,2.197398
3,2260,2091.05617425494,-0.470006973,2.241271,121.680965,0.013827,0.033402,2090.39144,2.241271
3,2262,2106.05837293955,-0.48206305,2.2980705,120.788426,0.009594,0.038168,2105.6285,2.296956
3,2264,2121.60901684658,-0.492008311,2.356738,119.797619,0.01069,0.036159,2122.30971,2.356738
3,2266,2137.7754124608,-0.507901925,2.403986,119.67336,0.013118,0.044509,2138.72185,2.403986
3,2268,2154.53169369927,-0.52339828,2.449727375,119.061198,0.014969,0.0531,2155.47898,2.450511
3,2270,2171.92741810164,-0.538139981,2.496312,119.347062,0.01531,0.031245,2171.60112,2.496312
3,2272,2189.93926147777,-0.555280046,2.54295675,120.078402,0.012823,0.036159,2187.40825,2.547657
3,2274,2208.59286160909,-0.570820548,2.585745,117.713834,0.013214,0.038168,2208.63625,2.585745
3,2276,2227.80472976269,-0.588886717,2.627779625,118.893911,0.015552,0.045708,2229.09796,2.629377
3,2278,2247.79634336077,-0.610875002,2.664571,120.847948,0.014602,0.033402,2249.0124,2.664571
3,2280,2268.78981239633,-0.628193424,2.696300625,122.089737,0.015781,0.031245,2269.43048,2.690124
3,2282,2290.6258676001,-0.646300096,2.728693,124.034775,0.013183,0.039595,2289.35129,2.728693
3,2284,2313.37379441061,-0.66389439,2.759187125,125.055269,0.015096,0.038168,2311.61743,2.753522
3,2286,2336.9096097854,-0.688065102,2.791369,126.515613,0.013794,0.023619,2335.64005,2.791369
3,2288,2361.50609246617,-0.709441726,2.8177045,123.358549,0.015399,0.04475,2362.92767,2.823671
3,2290,2386.83946932112,-0.727427187,2.838616,123.468319,0.016433,0.045695,2387.90529,2.838616
3,2292,2412.57178569024,-0.740614294,2.865916125,122.58814,0.011156,0.049894,2413.58291,2.872124
3,2294,2438.94590865172,-0.766251231,2.890444,123.782409,0.016156,0.057653,2438.36738,2.890444
3,2296,2465.78760549671,-0.789616369,2.909488,125.55287,0.013843,0.027023,2465.03929,2.909488
3,2298,2492.72185400688,-0.80935604,2.926603375,123.291536,0.016643,0.030046,2494.5621,2.925639
3,2300,2520.30300183763,-0.826419219,2.941067,125.249702,0.016431,0.032663,2521.10128,2.941067
3,2302,2548.77457520704,-0.846487943,2.951763875,126.494332,0.014647,0.030046,2548.145,2.950227
3,2304,2578.06424621418,-0.871267897,2.962762,127.692036,0.015967,0.024701,2575.22191,2.962762
3,2306,2608.49051394073,-0.893744672,2.97373,125.879522,0.014469,0.033402,2609.45572,2.97602
3,2308,2639.81651926868,-0.907682016,2.980359,129.38131,0.016521,0.028805,2640.1964,2.980359
3,2310,2671.95526582163,-0.924475554,2.984457,131.80444,0.014574,0.039165,2671.69981,2.984457
3,2312,2705.07857503744,-0.946491657,2.983854375,132.898208,0.017633,0.034176,2704.14322,2.984457
3,2314,2739.00061415997,-0.965617715,2.984457,127.971284,0.016549,0.029817,2740.84391,2.984457
3,2316,2773.45992825238,-0.991490395,2.983131375,132.094404,0.013994,0.036046,2773.76849,2.993376
3,2318,2808.64958584118,-1.001755275,2.97819,136.586317,0.015326,0.040421,2808.18111,2.97819
3,2320,2844.68121403731,-1.018958778,2.9831015,141.052518,0.015769,0.040421,2842.61192,2.987832
3,2322,2881.4742730479,-1.038453321,2.987109,136.634886,0.015801,0.034757,2883.32455,2.987109
3,2324,2918.79882004485,-1.049813547,2.978672,140.098281,0.014855,0.029817,2918.46444,2.978672
3,2326,2955.97918036758,-1.070266583,2.97535725,141.906308,0.015534,0.029817,2955.29746,2.978672
3,2328,2994.03457803866,-1.076413514,2.972404,138.642069,0.019071,0.030046,2997.80748,2.972404
3,2330,3032.55594701125,-1.096343996,2.97143975,142.802452,0.01926,0.041753,3035.06749,2.971681
3,2332,3072.54540477519,-1.103524704,2.972404,146.609282,0.015734,0.040421,3072.57751,2.972404
3,2334,3115.20632478142,-1.11516089,2.975145875,149.169032,0.019164,0.038168,3110.96934,2.972404
3,2336,3159.73934742974,-1.125261239,2.977225,143.134221,0.018713,0.041843,3155.43845,2.977225
3,2338,3208.63072857513,-1.133868233,2.977948625,158.528326,0.023257,0.038168,3203.32373,2.970476
3,2340,3258.83283333285,-1.141587078,2.982288,167.993272,0.018074,0.037345,3260.04373,2.982288
3,2342,3311.07796316379,-1.147297944,2.9846985,185.744223,0.019735,0.029817,3310.90464,2.983011
3,2344,3363.16866463156,-1.150993099,2.98735,203.199476,0.016483,0.013848,3361.97464,2.98735
3,2346,3411.94958404103,-1.154495434,2.994612,211.333775,0.016141,0.033052,3419.63555,2.99651
3,2348,3459.37239986061,-1.157613199,3.006394,220.696053,0.018233,0.034757,3466.85568,3.006394
3,2350,3502.06537242309,-1.165719401,3.024865125,214.759541,0.018626,0.046618,3502.55793,3.028089
3,2352,3541.94726397699,-1.159002323,3.043758,198.589266,0.01868,0.0182,3545.49654,3.043758
3,2354,3583.34398811054,-1.161495368,3.061355,191.289966,0.018659,0.034757,3582.16243,3.061355
3,2356,3625.04934096649,-1.157991544,3.085551375,183.386412,0.019671,0.02655,3619.25559,3.088113
3,2358,3667.80376848817,-1.157892753,3.113665,164.799117,0.019873,0.030046,3663.9033,3.113665
3,2360,3714.53340337818,-1.157121131,3.144792125,167.563283,0.01655,0.045695,3709.33513,3.148137
3,2362,3763.02045953762,-1.157595307,3.18068,161.278642,0.016855,0.03573,3766.4594,3.18068
3,2364,3813.79114252112,-1.143292911,3.21861625,167.046422,0.01943,0.039595,3815.06132,3.227204
3,2366,3866.72101805308,-1.145394906,3.260952,162.589545,0.019848,0.039595,3870.89317,3.260952
3,2368,3920.36413647505,-1.144041347,3.323869,167.825923,0.017338,0.030046,3919.87085,3.323869
3,2370,3974.3832317338,-1.135250742,3.38377225,170.686242,0.021103,0.046389,3971.22067,3.377384
3,2372,4029.36355309248,-1.124635864,3.446327,167.107758,0.020846,0.053125,4031.04485,3.446327
3,2374,4085.30031977914,-1.12481327,3.503428,173.690185,0.020831,0.018672,4083.68417,3.504422
3,2376,4142.20085543395,-1.115731348,3.570714,169.233174,0.020088,0.03573,4144.12956,3.570714
3,2378,4200.29230651508,-1.110054528,3.658218375,172.783613,0.021324,0.04797,4198.91283,3.6722
3,2380,4259.46415327099,-1.091520753,3.747651,166.393844,0.022018,0.046389,4260.72488,3.747651
3,2382,4319.1658763214,-1.084163388,3.847691,171.018633,0.020895,0.056321,4316.78298,3.847691
3,2384,4379.27745438413,-1.078771935,3.935316,165.39978,0.022456,0.034757,4382.11894,3.923384
3,2386,4440.08394236678,-1.074099006,4.035476,171.263911,0.024249,0.040421,4439.33521,4.035476
3,2388,4501.55517070634,-1.056568681,4.148322375,166.97999,0.024369,0.015582,4503.72723,4.149257
3,2390,4563.7252442584,-1.052228946,4.268099,172.920189,0.023905,0.018672,4560.88971,4.268099
3,2392,4626.62151094773,-1.028219611,4.39194325,165.538925,0.029009,0.069882,4627.47188,4.402851
3,2394,4690.20532567045,-1.029297312,4.519042,174.608931,0.026817,0.047788,4687.95049,4.519042
3,2396,4754.48608748218,-1.019819623,4.65325175,172.735918,0.020214,0.0182,4757.14274,4.669463
3,2398,4819.5086179357,-1.009236821,4.783966,182.229647,0.028799,0.069143,4818.29749,4.783966
3,2400,4884.9953784134,-0.985940142,4.945204625,179.690775,0.027229,0.056139,4887.96057,4.922093
3,2402,4951.34615226165,-0.979959634,5.204856,188.596854,0.029881,0.07981,4949.53084,5.204856
3,2404,5018.2788500502,-0.961697623,5.401952625,185.305793,0.0309,0.066804,5020.16432,5.568374
3,2406,5086.36327826959,-0.975863107,5.438202,197.269798,0.019825,0.057854,5083.95748,5.438202
3,2408,5156.20057051833,-0.934333623,5.5325765,194.072255,0.028545,0.265122,5158.47147,5.571266
3,2410,5227.26496469097,-0.933482352,5.723616,203.331577,0.029667,0.159318,5224.17714,5.723616
3,2412,5300.26759479383,-0.911570499,5.960818,198.843564,0.030482,0.232019,5299.60363,5.960818
3,2414,5375.54611333316,-0.917527934,6.15800475,191.191248,0.029687,0.084885,5377.26763,6.155594
3,2416,5452.49963394218,-0.88534646,6.36387,196.028433,0.028866,0.028927,5449.01303,6.36387
3,2418,5531.47700766341,-0.883048541,6.586247375,194.629026,0.028436,0.030444,5533.90684,6.622286
3,2420,5611.90049203566,-0.861176234,6.798741,206.030395,0.034318,0.095132,5609.74913,6.798741
3,2422,5693.45393500414,-0.86889974,7.054384375,200.963676,0.032481,0.131362,5697.23611,7.049443
3,2424,5776.46654026496,-0.842561904,7.310751,212.753953,0.036878,0.131371,5772.8034,7.310751
3,2426,5859.8197768857,-0.839919781,7.479493,207.710804,0.037022,0.108557,5860.27372,7.479493
3,2428,5942.75701850197,-0.811563643,7.763702125,202.180885,0.036232,0.30062,5947.46348,7.711874
3,2430,6026.55250218625,-0.819232236,8.083106,206.504913,0.035123,0.449667,6026.7483,8.083106
3,2432,6110.34504837496,-0.785799667,8.28848875,196.937508,0.033235,0.188033,6115.85585,8.253776
3,2434,6195.69170502644,-0.804988,8.484229,207.202841,0.030461,0.114801,6190.93953,8.484229
3,2436,6283.89841787932,-0.762773667,8.7603625,194.416493,0.023966,0.640384,6282.32322,8.757108
3,2438,6373.69002843813,-0.755098333,9.056022,181.624252,0.026588,0.437349,6373.71107,9.056022
3,2440,6466.74998585762,-0.739747667,9.338544,194.037172,0.023966,0.164798,6458.98833,9.338544
3,2442,6563.26359242243,-0.751260667,9.6826565,194.213949,0.023966,0.198841,6564.63,9.687598
3,2444,6662.78654384018,-0.751260667,9.962406,193.954676,0.023966,0.161419,6670.58,9.962406
3,2446,6765.62820567243,-0.739747667,10.25649825,211.938759,0.023966,0.625596,6763.63,10.061722
3,2448,6871.54089841799,-0.739747667,10.641229,208.285373,0.023966,0.757437,6871.98,10.641229
3,2450,6980.96905683521,-0.755098333,10.889399875,204.137014,0.049251,0.16941,6980.68,10.7984
3,2452,7093.19263846212,-0.749341833,11.127205,224.718204,0.067329,0.016701,7083.56643,11.127205
3,2454,7209.29542358608,-0.759895417,11.472040375,230.077411,0.061463,0.016701,7208.8893,11.493615
3,2456,7327.45020222554,-0.763733083,11.821456,235.60161,0.052381,0.016701,7334.0955,11.821456
3,2458,7447.7470665334,-0.7646925,12.193893125,264.790315,0.059601,0.016701,7442.56836,12.207151
3,2460,7568.94401649254,-0.772367833,12.573562,266.943972,0.055811,0.016701,7570.15789,12.573562
3,2462,7689.09620925883,-0.778124333,12.960462125,269.242676,0.073899,0.016701,7697.64486,12.949614
3,2464,7809.03247949413,-0.775246083,13.373879,292.541062,0.052381,0.033402,7805.90777,13.373879
3,2466,7926.94263215151,-0.774286667,13.798143875,291.278935,0.069841,0.016701,7926.19031,13.798144
3,2468,8044.14187331355,-0.777164917,14.232051,290.482319,0.066437,0.016701,8046.14369,14.232051
3,2470,8161.2709531395,-0.770449,14.685243,290.026113,0.067132,0.016701,8165.85635,14.685243
3,2472,8278.13206697423,-0.739747667,15.177004125,309.742847,0.072632,0.016701,8271.3046,15.177004
3,2474,8394.74105811596,-0.745504167,15.68805,309.087653,0.075933,0.016701,8391.15798,15.68805
3,2476,8511.38475757306,-0.71576225,16.199096125,309.428901,0.087529,0.028927,8511.92427,16.199096
3,2478,8628.00866907412,-0.71000575,16.729427,309.223042,0.082621,0.016701,8635.50371,16.729427
3,2480,8746.24201013605,-0.666832,17.303148375,327.552899,0.107263,0.028927,8745.97641,17.298327
3,2482,8865.27506365161,-0.64668425,17.905797,342.116052,0.104699,0.028927,8859.11258,17.905797
3,2484,8981.89865885428,-0.60638875,18.513267,365.291857,0.096805,0.028927,8966.15868,18.513267
3,2486,9096.72057985961,-0.542107833,19.171359375,338.875907,0.094097,0.028927,9108.27145,19.178591
3,2488,9209.1920342722,-0.494137,19.8632,361.415435,0.106332,0.033402,9210.64392,19.8632
3,2490,9309.57752892973,-0.428896667,20.577941375,335.889407,0.108613,0.033402,9326.50968,20.586378
3,2492,9410.99869514127,-0.368453417,21.309557,324.840483,0.114089,0.033402,9432.13858,21.309557
3,2494,9525.00108897388,-0.300334833,22.0628675,322.807171,0.123731,0.033402,9531.39247,22.061662
3,2496,9642.28146117909,-0.219743833,22.852337,348.858237,0.123999,0.050103,9610.78772,22.852337
3,2498,9760.90825495773,-0.13435575,23.681582,358.267816,0.121733,0.060217,9701.95027,23.681582
3,2500,9892.51143542434,-0.0508865,24.550601125,369.675425,0.124692,0.066804,9791.7,24.539753
3,2502,10021.6151700321,0.04409575,25.446137,735.801294,0.127009,0.060217,10132.24842,25.446137
3,2504,10143.6683698217,0.14195625,26.336851875,719.724717,0.136078,0.044187,10201.50556,26.333236
3,2506,10257.9621462801,0.246532667,27.249262,737.390234,0.13873,0.076534,10262.79825,27.249262
3,2508,10347.8780472443,0.342474333,28.209884,756.34371,0.146446,0.072798,10340.93884,28.2135
3,2510,10426.3815730057,0.463360833,29.18738,766.692206,0.133372,0.086781,10414.83326,29.18738
3,2512,10486.6989139821,0.555464833,30.175723875,770.163943,0.130864,0.083505,10472.58045,30.16126
3,2514,10538.0705876425,0.67731075,31.192995,785.663311,0.141615,0.101589,10536.42478,31.192995
3,2516,10592.2712998274,0.78092775,32.218703,808.55684,0.139255,0.076534,10596.35141,32.224729
3,2518,10641.3568876901,0.894138917,33.256464,833.022573,0.132425,0.088374,10640.57437,33.256464
3,2520,10680.4660914032,1.012147167,34.335204875,848.616155,0.132874,0.076534,10685.52378,34.33641
3,2522,10716.8603378071,1.11480475,35.406714,873.735763,0.132625,0.076534,10727.05525,35.406714
3,2524,10757.7487501815,1.205949333,36.490276375,865.936159,0.125434,0.12609,10764.30933,36.419164
3,2526,10797.3659114315,1.311485167,37.643746,861.802931,0.123463,0.066804,10784.54054,37.643746
3,2528,10836.4262046023,1.400710917,38.781547,858.206106,0.147573,0.083505,10805.15105,38.781547
3,2530,10881.3482665057,1.504327917,39.918142,840.031292,0.123033,0.109516,10819.29952,39.909705
3,2532,10923.0015130655,1.591634833,41.06679,1036.096709,0.133372,0.083505,10976.40024,41.06679
3,2534,10957.5248769218,1.686617083,42.216643625,1035.108127,0.124692,0.109516,10991.16275,42.223876
3,2536,10986.6879054804,1.758573333,43.361676,1033.040936,0.129079,0.100207,11002.05358,43.361676
3,2538,10999.774698993,1.815178917,44.50911925,1024.586076,0.136612,0.104298,11003.10715,44.518762
3,2540,11002.7228215447,1.884256917,45.64692,1002.287471,0.13782,0.12609,11003.72427,45.64692
3,2542,11006.3489427468,1.937024833,46.775078,975.122103,0.132374,0.132561,10996.51545,46.775078
3,2544,11007.5497391963,1.9754015,47.92372625,958.651263,0.144395,0.109516,10991.86881,47.922521
3,2546,11008.8609469168,2.036804167,49.069964,965.04086,0.110008,0.120433,11002.61771,49.069964
3,2548,11017.6824539791,2.0675055,50.180042875,981.905237,0.136806,0.076534,11017.31185,50.18848
3,2550,11028.702904786,2.130827,51.258784,997.960842,0.170688,0.076534,11035.66488,51.258784
3,2552,11042.129031856,2.119314,52.330293625,1014.066277,0.126224,0.076534,11050.13006,52.329088
3,2554,11057.8751409439,2.130827,53.380108,1000.075299,0.114089,0.092988,11056.0831,53.380108
3,2556,11075.7109851529,2.130827,54.382915,1016.25485,0.162492,0.076534,11072.36993,54.382915
3,2558,11094.5106064447,2.1250705,55.389338,1014.420074,0.218535,0.088374,11093.38024,55.385722
3,2560,11115.6951979439,2.1135575,56.398172,1023.530883,0.073087,0.060217,11114.13024,56.398172
3,2562,11141.8487519131,2.0675055,57.398568875,1031.24852,0.287756,0.092988,11141.81821,57.40098
3,2564,11170.3395342528,2.0214535,58.413429,1041.504835,0.140911,0.092988,11169.37821,58.413429
3,2566,11200.9732057977,1.9638885,59.472282875,1063.341242,0.32185,0.15031,11197.51119,59.474091
3,2568,11233.1338490463,1.923593,60.515468,1075.637611,0.215296,0.15031,11231.59065,60.515468
3,2570,11262.9954272807,1.8948105,61.506222125,1095.386973,0.198678,0.020455,11272.55556,61.484527
3,2572,11294.9582281082,1.8372455,62.463228,1081.901995,0.146174,0.192606,11309.02024,62.463228
3,2574,11327.5739759635,1.7451415,63.388294,1072.758369,0.131772,0.169498,11332.55472,63.35997
3,2576,11364.0505974764,1.6530375,64.285638,1048.529803,0.102005,0.142694,11356.42253,64.285638
3,2578,11405.0874444801,1.5724465,65.173942,1026.656603,0.248078,0.167011,11390.95585,65.124525
3,2580,11452.4443955412,1.4803425,66.098405,1017.696758,0.223037,0.153068,11449.62028,66.098405
3,2582,11511.4261508975,1.3767255,67.022867875,1007.955505,0.065432,0.142694,11517.73217,67.033716
3,2584,11578.1076980517,1.2846215,67.940099,995.93455,0.13935,0.109516,11578.23207,67.940099
3,2586,11654.6935705801,1.140709,68.91398,998.107249,0.198845,0.101589,11648.7684,68.91398
3,2588,11742.1214065661,1.060118,69.93366125,994.040274,0.257129,0.153068,11739.89262,69.974641
3,2590,11838.4229724999,0.956501,70.938879,998.402146,0.351722,0.13044,11835.97693,70.938879
3,2592,11943.7948159591,0.8586405,71.958560625,1012.801693,0.124798,0.13044,11944.15895,71.951329
3,2594,12057.6342330456,0.7435105,72.973421,1018.390488,0.141146,0.159318,12061.11082,72.973421
3,2596,12178.6941211768,0.611111,73.931632625,1031.40917,0.169206,0.18065,12183.5307,73.908732
3,2598,12307.8324383746,0.5017375,74.950109,1044.485191,0.211131,0.20249,12304.49113,74.950109
3,2600,12444.8536245192,0.3866075,76.107194,1049.043868,0.257876,0.15031,12450.93988,76.107194
3,2602,12586.4967119473,0.2254255,77.202809,1081.94569,0.266744,0.12609,12587.66652,77.206425
3,2604,12737.4128656822,0.1333215,78.305656,1098.100372,0.334333,0.200413,12744.04565,78.305656
3,2606,12899.975007887,0.023948,79.425377125,1101.806609,0.175172,0.100207,12898.66635,79.491669
3,2608,13073.1807017987,-0.125721,80.55233,1079.445941,0.208128,0.109516,13067.05278,80.55233
3,2610,13261.092842193,-0.27539,81.8239191250001,1062.338067,0.279721,0.132561,13242.82931,81.80584
3,2612,13461.0907297501,-0.3732505,83.2329120000001,1059.08405,0.1351,0.13044,13453.5009,83.232912
3,2614,13669.7585738478,-0.4653545,84.669626,1032.348118,0.330325,0.173563,13677.12321,84.669626
3,2616,13889.6485330813,-0.678345,86.12200925,1033.850849,0.205951,0.109516,13902.11437,86.048486
3,2618,14118.1964997941,-0.7646925,87.620194,1050.352741,0.153732,0.153068,14117.8544,87.620194
3,2620,14350.1862401634,-0.931631,89.076193125,1055.461355,0.211288,0.13044,14353.78542,89.047266
3,2622,14590.0867874605,-1.012222,90.657543,1051.800134,0.344564,0.18065,14594.80644,90.657543
3,2624,14834.607939099,-1.1791605,92.5161116250001,1054.517514,0.405202,0.101589,14839.65649,92.547449
3,2626,15088.6473844939,-1.2827775,94.4373560000001,1098.740391,0.090434,0.240867,15082.92678,94.437356
3,2628,15355.6935753019,-1.4784985,96.4260962500001,1124.039383,0.079598,0.175957,15353.81587,96.298335
3,2630,15634.205420342,-1.5936285,98.535366,1150.275566,0.405692,0.295472,15631.93908,98.535366
3,2632,15926.9623921702,-1.7778365,100.6169145,1190.519105,0.285443,0.219033,15909.68128,100.531339
3,2634,16231.9798479844,-1.910236,102.913006,1175.704052,0.143705,0.188212,16239.57908,102.913006
3,2636,16546.9513873168,-2.0196095,105.458594,1218.140203,0.260891,0.217114,16553.28377,105.622515
3,2638,16875.6810829312,-2.1002005,107.907758,1245.706356,0.382242,0.349927,16893.41884,107.907758
3,2640,17216.9246038866,-2.2268435,110.379822625,1264.07162,0.309847,0.20249,17223.11933,110.327995
3,2642,17570.1615856243,-2.382269,112.950722,1294.481501,0.211131,0.136704,17572.33665,112.950722
3,2644,17946.6727489158,-2.5031555,115.428814,1319.441779,0.197575,0.260879,17930.34337,115.428814
3,2646,18345.3538781524,-2.704633,118.220282375,1330.171922,0.150904,0.109516,18333.00216,117.92619
3,2648,18765.1677059574,-2.9061105,121.4553,1358.898828,0.189633,0.044187,18745.10086,121.4553
3,2650,19205.8615702522,-2.992458,124.665007125,1335.825974,0.20984,0.293578,19226.28589,124.675855
3,2652,19671.1965114595,-3.2399875,128.06033,1363.716797,0.21088,0.260344,19689.86482,128.06033
3,2654,20157.0844186314,-3.2399875,131.934155625,1359.585111,0.263997,0.100207,20179.30042,132.167983
3,2656,20663.4967978179,-3.7695855,135.726021,1365.468398,0.105832,0.450929,20690.53196,135.726021
3,2658,21213.924771387,-3.84442,139.33227,1389.033595,0.211664,0.164487,21194.32841,139.33227
3,2660,21789.3249657501,-4.109219,143.523807625,1389.142251,0.211664,0.776915,21766.77191,143.379193
3,2662,22411.012303598,-4.1840535,149.842863,1337.638837,0.203523,1.035333,22425.28206,149.842863
3,2664,23075.3467462846,-4.773894023,158.616522875,1311.302914,0.203523,1.429285,23102.08833,159.542436
3,2666,23805.5488111985,-5.130064444,167.3754,1259.591464,0.203523,1.696702,23845.66567,167.3754
3,2668,24630.1290409747,-5.406608373,176.137276625,1259.137216,0.203523,1.858855,24619.91589,175.646548
3,2670,25522.8940443662,-5.565014394,185.197005,1260.91363,0.203523,0.176748,25461.60058,185.197005
3,2672,26526.1073213889,-5.486984087,192.942067,1071.033378,0.203523,1.441524,26520.19211,192.942067
3,2674,27647.4882247786,-5.775781319,201.392227125,1086.581355,0.203523,0.164487,27521.61476,201.593453
3,2676,28867.2460674606,-6.053884591,209.980989,892.178622,0.203523,0.351914,28775.49055,209.980989
3,2678,30171.1900601059,-6.244938263,219.054103625,298.166404,0.203523,0.144636,30391.83549,218.544308
3,2680,31583.2498410074,-6.853852529,230.409984,315.689829,0.203523,0.626458,31702.9407,230.409984
3,2682,33059.8088984956,-7.217031859,245.3334205,393.858315,0.203523,0.508493,33114.92846,244.626226
3,2684,34670.5716043297,-7.760912795,261.40284,467.475929,0.203523,0.385213,34667.8054,261.40284
3,2686,36393.3849650875,-8.746476289,276.65551625,608.760555,0.203523,1.32002,36384.45872,275.292076
3,2688,38300.7128892189,-9.8871088,295.002677,788.9459,0.203523,0.217114,38277.869,295.002677
3,2690,40434.2555447901,-11.02768908,317.98049375,975.80999,0.203523,0.76825,40412.28758,318.335864
3,2692,42815.4533556858,-12.16309071,342.705564,1195.294153,0.203523,3.320998,42788.2006,342.705564
3,2694,45461.0648310347,-13.50156082,368.4112235,1458.747862,0.203523,2.849629,45457.49051,368.368666
3,2696,48423.1283290721,-14.64340879,397.752197,1700.409087,0.203523,0.385213,48508.94223,397.752197
3,2698,51688.4894093865,-16.30117832,431.378657125,2107.03545,0.203523,1,51852.04191,432.942724
3,2700,55219.4419464522,-18.34341875,466.571474,2848.211866,0.203523,1,55437.84707,466.571474
3,2702,59371.7743296672,-20.76229529,503.782209,3844.559382,0.203523,1,59365.51401,503.782209
3,2704,63920.8890547153,-23.32542051,544.796410875,4620.310134,0.203523,1,64019.55263,544.900257
3,2706,69110.5769194509,-25.8510244,591.117618,5489.776638,0.203523,1,69244.35829,591.117618
3,2708,75029.5642738077,-29.62575788,644.07565375,6621.723718,0.203523,1,74961.76574,644.457061
3,2710,81777.614535421,-33.03029123,701.638862,7855.207056,0.203523,1,81322.47018,701.638862
3,2712,89665.3339630878,-36.80879519,762.082236875,7340.460015,0.203523,1,89686.77477,762.434555
3,2714,98440.3786597357,-41.23347837,825.376927,7631.431151,0.203523,1,98303.37957,825.376927
3,2716,108333.249835768,-46.067914,891.817310000001,7583.885029,0.203523,1,107993.8665,891.81731
3,2718,119636.49448266,-50.58048919,960.908526500001,6838.705677,0.203523,1,119002.838,960.736972
3,2720,131900.361346282,-54.6363415,1032.45882,5242.00578,0.203523,1,131423.8007,1032.45882
3,2722,145250.752473319,-59.06170609,1106.66979075,2899.929704,0.203523,1,145143.06,1105.933325
3,2724,159348.752274639,-63.67293986,1185.013065,724.598898,0.203523,1,159448.6188,1185.013065
3,2726,173861.35427407,-67.45526975,1265.893386,1818.515446,0.203523,1,174615.3654,1267.658892
3,2728,189119.969799581,-70.78560246,1346.981575,3288.003564,0.203523,1,189542.1732,1346.981575
3,2730,204541.052945647,-72.98606218,1430.215931,4647.430178,0.203523,1,204773.7706,1430.215931
3,2732,220221.187103915,-74.3890974,1512.994674,5699.386256,0.203523,1,220072.7825,1513.32774
3,2734,236117.925628063,-75.26506915,1593.688804,7053.271378,0.203523,1,235760.084,1593.688804
3,2736,252359.591217647,-75.11316186,1671.93457525,8437.633608,0.203523,1,251513.6921,1671.335453
3,2738,268597.087446045,-73.2860898,1747.653567,11351.31798,0.203523,1,268291.9775,1747.653567
3,2740,284811.439206244,-70.78579411,1819.56578875,14251.02912,0.203523,1,284969.2507,1819.236048
3,2742,300738.233298025,-67.0717512,1885.310122,16739.36996,0.203523,1,301183.478,1885.310122
3,2744,315933.287755615,-62.95662383,1942.234509125,18627.30738,0.203523,1,316734.2189,1942.465089
